MINISTERIO DE DEFENSA NACIONAL,,,,,,,,,,,,,
POLICÍA NACIONAL,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL,,,,,,,,,,,,,
SECUESTRO,,,,,,,,,,,,,
PERÍODO  DEL 01 DE ENERO AL 31 DE DICIEMBRE AÑOS 2010-2016,,,,,,,,,,,,,
DIVIPOLA,DEPARTAMENTO POLÍTICO,MUNICIPIO_HECHO,MES,GENERO,EDAD,CLASE_EMPLEADO,2010,2011,2012,2013,2014,2015,2016
20228,CESAR,CURUMANÍ,feb,FEMENINO,51,AGRICULTOR,1,0,0,0,0,0,0
20228,CESAR,CURUMANÍ,feb,MASCULINO,60,AGRICULTOR,1,0,0,0,0,0,0
20228,CESAR,CURUMANÍ,jun,MASCULINO,32,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
20250,CESAR,EL PASO,ene,FEMENINO,0,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
20295,CESAR,GAMARRA,feb,MASCULINO,73,GANADERO,0,0,1,0,0,0,0
20310,CESAR,GONZÁLEZ,feb,MASCULINO,47,COMERCIANTE,0,0,0,1,0,0,0
20310,CESAR,GONZÁLEZ,sep,MASCULINO,44,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
20383,CESAR,LA GLORIA,ene,FEMENINO,22,AGRICULTOR,0,1,0,0,0,0,0
20383,CESAR,LA GLORIA,may,MASCULINO,64,GANADERO,0,0,0,0,1,0,0
20400,CESAR,LA JAGUA DE IBIRICO,mar,MASCULINO,67,AGRICULTOR,0,0,0,0,1,0,0
20517,CESAR,PAILITAS,mar,MASCULINO,25,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
20517,CESAR,PAILITAS,sep,MASCULINO,53,GANADERO,0,0,0,0,1,0,0
20517,CESAR,PAILITAS,sep,MASCULINO,64,COMERCIANTE,0,0,1,0,0,0,0
20550,CESAR,PELAYA,mar,MASCULINO,44,AGRICULTOR,0,0,0,0,0,1,0
20550,CESAR,PELAYA,abr,MASCULINO,51,GANADERO,0,0,0,0,0,0,1
20550,CESAR,PELAYA,may,FEMENINO,47,AMA DE CASA,0,0,0,1,0,0,0
20550,CESAR,PELAYA,sep,FEMENINO,44,COMERCIANTE,0,0,0,0,1,0,0
20614,CESAR,RÍO DE ORO,mar,FEMENINO,49,AMA DE CASA,0,0,0,0,0,0,1
20614,CESAR,RÍO DE ORO,oct,MASCULINO,70,GANADERO,1,0,0,0,0,0,0
20710,CESAR,SAN ALBERTO,ene,MASCULINO,42,GANADERO,0,0,1,0,0,0,0
20710,CESAR,SAN ALBERTO,ago,MASCULINO,67,GANADERO,0,0,1,0,0,0,0
20710,CESAR,SAN ALBERTO,dic,MASCULINO,39,EMPLEADO PARTICULAR,2,0,0,0,0,0,0
20710,CESAR,SAN ALBERTO,dic,MASCULINO,48,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
20710,CESAR,SAN ALBERTO,dic,MASCULINO,56,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
20787,CESAR,TAMALAMEQUE,ago,MASCULINO,23,EMPLEADO SALUD,0,0,1,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),ene,FEMENINO,26,ESTUDIANTE,0,1,0,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),ene,MASCULINO,8,ESTUDIANTE,0,1,0,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),abr,FEMENINO,15,ESTUDIANTE,1,0,0,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),abr,MASCULINO,3,NO REPORTA,1,0,0,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),may,MASCULINO,19,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),jun,FEMENINO,23,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
23001,CÓRDOBA,MONTERÍA (CT),ago,MASCULINO,22,COMERCIANTE,0,0,1,0,0,0,0
23001,CÓRDOBA,MONTERÍA (CT),oct,FEMENINO,2,DESEMPLEADO,0,0,0,0,0,0,1
23079,CÓRDOBA,BUENAVISTA,ene,MASCULINO,29,GANADERO,0,0,0,0,0,0,1
23079,CÓRDOBA,BUENAVISTA,may,FEMENINO,68,AGRICULTOR,0,0,0,1,0,0,0
23162,CÓRDOBA,CERETÉ,ene,FEMENINO,4,NO REPORTA,0,1,0,0,0,0,0
23466,CÓRDOBA,MONTELÍBANO,may,FEMENINO,0,NO REPORTA,0,1,0,0,0,0,0
23466,CÓRDOBA,MONTELÍBANO,nov,MASCULINO,27,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
23555,CÓRDOBA,PLANETA RICA,ene,MASCULINO,15,ESTUDIANTE,0,1,0,0,0,0,0
23678,CÓRDOBA,SAN CARLOS,ago,MASCULINO,67,AGRICULTOR,0,0,0,1,0,0,0
23807,CÓRDOBA,TIERRALTA,oct,MASCULINO,23,AGRICULTOR,1,0,0,0,0,0,0
25001,CUNDINAMARCA,AGUA DE DIOS,ago,MASCULINO,41,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
25019,CUNDINAMARCA,ALBÁN,may,MASCULINO,14,ESTUDIANTE,0,0,1,0,0,0,0
25040,CUNDINAMARCA,ANOLAIMA,may,FEMENINO,1,ESTUDIANTE,0,0,0,0,0,0,1
25053,CUNDINAMARCA,ARBELÁEZ,nov,FEMENINO,12,ESTUDIANTE,0,0,0,0,0,1,0
25175,CUNDINAMARCA,CHÍA,jun,MASCULINO,41,COMERCIANTE,0,0,1,0,0,0,0
25183,CUNDINAMARCA,CHOCONTÁ,jul,MASCULINO,-,ESTUDIANTE,0,0,0,1,0,0,0
25269,CUNDINAMARCA,FACATATIVÁ,ene,MASCULINO,11,NO REPORTA,0,1,0,0,0,0,0
25279,CUNDINAMARCA,FOMEQUE,abr,MASCULINO,46,POLITICO,0,1,0,0,0,0,0
25290,CUNDINAMARCA,FUSAGASUGÁ,feb,MASCULINO,35,COMERCIANTE,1,0,0,0,0,0,0
25290,CUNDINAMARCA,FUSAGASUGÁ,mar,MASCULINO,34,COMERCIANTE,0,1,0,0,0,0,0
25290,CUNDINAMARCA,FUSAGASUGÁ,mar,MASCULINO,52,COMERCIANTE,1,0,0,0,0,0,0
25290,CUNDINAMARCA,FUSAGASUGÁ,may,MASCULINO,90,COMERCIANTE,1,0,0,0,0,0,0
25290,CUNDINAMARCA,FUSAGASUGÁ,ago,FEMENINO,40,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
25290,CUNDINAMARCA,FUSAGASUGÁ,ago,FEMENINO,64,PENSIONADO,0,0,0,1,0,0,0
25290,CUNDINAMARCA,FUSAGASUGÁ,ago,MASCULINO,5,ESTUDIANTE,0,0,0,0,0,1,0
25290,CUNDINAMARCA,FUSAGASUGÁ,ago,MASCULINO,19,ESTUDIANTE,0,0,0,0,0,1,0
25290,CUNDINAMARCA,FUSAGASUGÁ,ago,MASCULINO,34,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
25290,CUNDINAMARCA,FUSAGASUGÁ,ago,MASCULINO,44,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
25290,CUNDINAMARCA,FUSAGASUGÁ,dic,MASCULINO,21,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
25307,CUNDINAMARCA,GIRARDOT,ene,FEMENINO,25,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
25394,CUNDINAMARCA,LA PALMA,mar,FEMENINO,40,COMERCIANTE,0,0,0,0,0,0,1
25430,CUNDINAMARCA,MADRID,jun,MASCULINO,40,COMERCIANTE,0,0,0,1,0,0,0
25430,CUNDINAMARCA,MADRID,jul,FEMENINO,13,ESTUDIANTE,0,0,0,0,0,0,1
25436,CUNDINAMARCA,MANTA,ago,MASCULINO,22,ESTUDIANTE,0,1,0,0,0,0,0
25438,CUNDINAMARCA,MEDINA,jul,FEMENINO,51,AMA DE CASA,1,0,0,0,0,0,0
25438,CUNDINAMARCA,MEDINA,oct,FEMENINO,-,COMERCIANTE,0,0,1,0,0,0,0
25438,CUNDINAMARCA,MEDINA,oct,MASCULINO,36,COMERCIANTE,0,0,1,0,0,0,0
25473,CUNDINAMARCA,MOSQUERA,abr,MASCULINO,40,COMERCIANTE,0,0,0,0,1,0,0
25530,CUNDINAMARCA,PARATEBUENO,abr,MASCULINO,34,COMERCIANTE,0,0,0,0,0,1,0
25572,CUNDINAMARCA,PUERTO SALGAR,feb,MASCULINO,65,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
25645,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,mar,FEMENINO,7,ESTUDIANTE,0,0,0,1,0,0,0
25645,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,mar,FEMENINO,27,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
25645,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,mar,MASCULINO,28,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
25718,CUNDINAMARCA,SASAIMA,jul,FEMENINO,62,AMA DE CASA,0,1,0,0,0,0,0
25718,CUNDINAMARCA,SASAIMA,jul,MASCULINO,59,EMPLEADO PARTICULAR,0,2,0,0,0,0,0
25743,CUNDINAMARCA,SILVANIA,ago,MASCULINO,45,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
25754,CUNDINAMARCA,SOACHA,ene,FEMENINO,19,ESTUDIANTE,0,0,1,0,0,0,0
25754,CUNDINAMARCA,SOACHA,ene,MASCULINO,15,ESTUDIANTE,0,0,0,0,1,0,0
25754,CUNDINAMARCA,SOACHA,jun,FEMENINO,-,ESTUDIANTE,0,0,0,1,0,0,0
25754,CUNDINAMARCA,SOACHA,ago,MASCULINO,67,PENSIONADO,0,0,0,0,0,0,1
25769,CUNDINAMARCA,SUBACHOQUE,ene,FEMENINO,15,ESTUDIANTE,0,1,0,0,0,0,0
25772,CUNDINAMARCA,SUESCA,feb,MASCULINO,2,ESTUDIANTE,0,0,0,1,0,0,0
25785,CUNDINAMARCA,TABIO,abr,MASCULINO,53,COMERCIANTE,0,0,1,0,0,0,0
25799,CUNDINAMARCA,TENJO,ago,MASCULINO,32,COMERCIANTE,0,1,0,0,0,0,0
25799,CUNDINAMARCA,TENJO,nov,MASCULINO,67,GANADERO,0,0,1,0,0,0,0
25815,CUNDINAMARCA,TOCAIMA,sep,MASCULINO,58,COMERCIANTE,0,0,0,0,1,0,0
25878,CUNDINAMARCA,VIOTÁ,ene,MASCULINO,40,COMERCIANTE,0,0,0,0,1,0,0
25899,CUNDINAMARCA,ZIPAQUIRÁ,feb,FEMENINO,27,AMA DE CASA,0,0,0,0,0,0,1
27001,CHOCÓ,QUIBDÓ (CT),ene,MASCULINO,41,COMERCIANTE,0,0,1,0,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),feb,MASCULINO,55,COMERCIANTE,0,0,0,0,1,0,0
27001,CHOCÓ,QUIBDÓ (CT),mar,MASCULINO,38,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),abr,MASCULINO,60,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27001,CHOCÓ,QUIBDÓ (CT),jun,MASCULINO,29,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),jul,MASCULINO,41,AGRICULTOR,0,0,0,0,0,1,0
27001,CHOCÓ,QUIBDÓ (CT),ago,FEMENINO,19,ESTUDIANTE,1,0,0,0,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),ago,MASCULINO,42,COMERCIANTE,0,0,0,1,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),ago,MASCULINO,50,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),sep,MASCULINO,18,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
27001,CHOCÓ,QUIBDÓ (CT),sep,MASCULINO,27,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),nov,FEMENINO,38,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
27001,CHOCÓ,QUIBDÓ (CT),nov,MASCULINO,11,ESTUDIANTE,0,1,0,0,0,0,0
27001,CHOCÓ,QUIBDÓ (CT),nov,MASCULINO,27,EMPLEADO EJERCITO,0,0,0,0,1,0,0
27001,CHOCÓ,QUIBDÓ (CT),nov,MASCULINO,55,EMPLEADO EJERCITO,0,0,0,0,1,0,0
27001,CHOCÓ,QUIBDÓ (CT),dic,FEMENINO,31,COMERCIANTE,0,0,0,1,0,0,0
27025,CHOCÓ,ALTO BAUDÓ,nov,MASCULINO,42,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27025,CHOCÓ,ALTO BAUDÓ,dic,MASCULINO,41,POLITICO,0,0,0,0,1,0,0
27073,CHOCÓ,BAGADÓ,ago,MASCULINO,50,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
27073,CHOCÓ,BAGADÓ,sep,MASCULINO,26,ESTUDIANTE,0,1,0,0,0,0,0
27073,CHOCÓ,BAGADÓ,sep,MASCULINO,45,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
27075,CHOCÓ,BAHÍA SOLANO,abr,MASCULINO,15,ESTUDIANTE,0,0,0,1,0,0,0
27077,CHOCÓ,BAJO BAUDÓ,jul,MASCULINO,67,COMERCIANTE,1,0,0,0,0,0,0
27160,CHOCÓ,CÉRTEGUI,ene,MASCULINO,38,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
27160,CHOCÓ,CÉRTEGUI,ene,MASCULINO,-,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
27205,CHOCÓ,CONDOTO,feb,MASCULINO,42,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
27205,CHOCÓ,CONDOTO,may,MASCULINO,52,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27205,CHOCÓ,CONDOTO,may,MASCULINO,70,COMERCIANTE,0,0,0,0,0,1,0
27205,CHOCÓ,CONDOTO,jun,MASCULINO,25,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
27205,CHOCÓ,CONDOTO,jun,MASCULINO,45,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
27205,CHOCÓ,CONDOTO,nov,MASCULINO,41,COMERCIANTE,0,0,0,1,0,0,0
27361,CHOCÓ,ISTMINA,ago,MASCULINO,61,EMPLEADO PUBLICO,0,0,0,0,1,0,0
27413,CHOCÓ,LLORÓ,may,MASCULINO,49,COMERCIANTE,0,0,1,0,0,0,0
27413,CHOCÓ,LLORÓ,nov,MASCULINO,38,COMERCIANTE,0,1,0,0,0,0,0
27413,CHOCÓ,LLORÓ,nov,MASCULINO,58,COMERCIANTE,0,1,0,0,0,0,0
27425,CHOCÓ,MEDIO ATRATO,oct,MASCULINO,19,EMPLEADO POLICIAL,0,0,0,1,0,0,0
27491,CHOCÓ,NÓVITA,mar,MASCULINO,55,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
27491,CHOCÓ,NÓVITA,jun,MASCULINO,43,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27580,CHOCÓ,RÍO IRO,oct,MASCULINO,54,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
27787,CHOCÓ,TADÓ,ene,MASCULINO,67,PENSIONADO,0,0,0,0,0,1,0
27787,CHOCÓ,TADÓ,feb,MASCULINO,18,DESEMPLEADO,0,0,0,0,0,1,0
27787,CHOCÓ,TADÓ,feb,MASCULINO,29,AMA DE CASA,0,0,0,0,0,1,0
27787,CHOCÓ,TADÓ,feb,MASCULINO,29,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
27787,CHOCÓ,TADÓ,abr,FEMENINO,59,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
27787,CHOCÓ,TADÓ,abr,MASCULINO,38,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27787,CHOCÓ,TADÓ,abr,MASCULINO,50,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27787,CHOCÓ,TADÓ,abr,MASCULINO,56,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
27787,CHOCÓ,TADÓ,jun,MASCULINO,34,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
27787,CHOCÓ,TADÓ,jun,MASCULINO,35,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
27787,CHOCÓ,TADÓ,jun,MASCULINO,41,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
27787,CHOCÓ,TADÓ,jul,FEMENINO,-,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
27787,CHOCÓ,TADÓ,nov,MASCULINO,51,COMERCIANTE,0,1,0,0,0,0,0
41001,HUILA,NEIVA (CT),feb,MASCULINO,52,COMERCIANTE,0,1,0,0,0,0,0
41001,HUILA,NEIVA (CT),mar,FEMENINO,29,AMA DE CASA,0,0,0,0,0,1,0
41001,HUILA,NEIVA (CT),sep,FEMENINO,12,ESTUDIANTE,1,0,0,0,0,0,0
41001,HUILA,NEIVA (CT),oct,MASCULINO,54,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
41020,HUILA,ALGECIRAS,ene,MASCULINO,26,RELIGIOSO,0,1,0,0,0,0,0
41020,HUILA,ALGECIRAS,ago,MASCULINO,26,EDUCADOR,0,0,0,0,1,0,0
41132,HUILA,CAMPOALEGRE,ago,MASCULINO,59,EDUCADOR,0,0,0,0,1,0,0
41298,HUILA,GARZÓN,ene,FEMENINO,17,ESTUDIANTE,0,0,0,0,0,0,1
41298,HUILA,GARZÓN,oct,MASCULINO,75,COMERCIANTE,0,1,0,0,0,0,0
41349,HUILA,HOBO,abr,MASCULINO,68,GANADERO,0,0,0,0,1,0,0
41359,HUILA,ISNOS,may,MASCULINO,44,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
41359,HUILA,ISNOS,jul,MASCULINO,34,AGRICULTOR,0,0,0,0,1,0,0
41359,HUILA,ISNOS,nov,MASCULINO,25,COMERCIANTE,1,0,0,0,0,0,0
41503,HUILA,OPORAPA,oct,MASCULINO,23,AGRICULTOR,0,0,1,0,0,0,0
41524,HUILA,PALERMO,may,MASCULINO,29,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
41524,HUILA,PALERMO,may,MASCULINO,61,AGRICULTOR,0,1,0,0,0,0,0
41524,HUILA,PALERMO,ago,MASCULINO,70,COMERCIANTE,0,0,1,0,0,0,0
41530,HUILA,PALESTINA,feb,FEMENINO,26,AMA DE CASA,0,0,0,0,1,0,0
41530,HUILA,PALESTINA,dic,MASCULINO,33,AGRICULTOR,0,0,1,0,0,0,0
41551,HUILA,PITALITO,ene,MASCULINO,82,COMERCIANTE,0,1,0,0,0,0,0
41551,HUILA,PITALITO,jun,FEMENINO,21,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
41551,HUILA,PITALITO,jun,MASCULINO,34,AGRICULTOR,0,1,0,0,0,0,0
41551,HUILA,PITALITO,jun,MASCULINO,47,AGRICULTOR,0,0,1,0,0,0,0
41551,HUILA,PITALITO,jul,MASCULINO,56,GANADERO,1,0,0,0,0,0,0
41551,HUILA,PITALITO,ago,FEMENINO,49,AMA DE CASA,0,0,1,0,0,0,0
41551,HUILA,PITALITO,ago,MASCULINO,50,COMERCIANTE,0,0,0,1,0,0,0
41551,HUILA,PITALITO,sep,MASCULINO,10,ESTUDIANTE,0,0,0,0,0,1,0
41615,HUILA,RIVERA,mar,MASCULINO,51,COMERCIANTE,0,0,0,0,0,0,1
41668,HUILA,SAN AGUSTÍN,ago,MASCULINO,47,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
41668,HUILA,SAN AGUSTÍN,ago,MASCULINO,61,GANADERO,1,0,0,0,0,0,0
41668,HUILA,SAN AGUSTÍN,nov,MASCULINO,42,EMPLEADO SALUD,1,0,0,0,0,0,0
41770,HUILA,SUAZA,ago,FEMENINO,12,ESTUDIANTE,0,0,0,1,0,0,0
41797,HUILA,TESALIA,ago,MASCULINO,15,ESTUDIANTE,0,0,0,0,1,0,0
41799,HUILA,TELLO,ene,MASCULINO,50,AMA DE CASA,0,0,0,0,0,1,0
41799,HUILA,TELLO,feb,MASCULINO,30,COMERCIANTE,0,0,0,0,1,0,0
41807,HUILA,TIMANÁ,jun,MASCULINO,50,AGRICULTOR,0,0,0,1,0,0,0
41807,HUILA,TIMANÁ,jul,MASCULINO,66,AGRICULTOR,0,0,0,0,0,1,0
41885,HUILA,YAGUARÁ,nov,FEMENINO,17,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
44001,GUAJIRA,RIOHACHA (CT),ene,FEMENINO,37,EMPLEADO PARTICULAR,1,0,0,0,0,0,0
44001,GUAJIRA,RIOHACHA (CT),ene,MASCULINO,17,ESTUDIANTE,1,0,0,0,0,0,0
44001,GUAJIRA,RIOHACHA (CT),feb,FEMENINO,19,ESTUDIANTE,0,0,1,0,0,0,0
44001,GUAJIRA,RIOHACHA (CT),jun,MASCULINO,58,COMERCIANTE,0,0,0,0,0,1,0
44001,GUAJIRA,RIOHACHA (CT),jul,MASCULINO,36,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
44001,GUAJIRA,RIOHACHA (CT),ago,FEMENINO,40,AMA DE CASA,0,0,1,0,0,0,0
44001,GUAJIRA,RIOHACHA (CT),ago,MASCULINO,50,GANADERO,0,0,1,0,0,0,0
44001,GUAJIRA,RIOHACHA (CT),sep,FEMENINO,9,ESTUDIANTE,0,0,0,0,1,0,0
44001,GUAJIRA,RIOHACHA (CT),sep,FEMENINO,13,ESTUDIANTE,0,0,1,0,0,0,0
44001,GUAJIRA,RIOHACHA (CT),sep,MASCULINO,29,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
44001,GUAJIRA,RIOHACHA (CT),sep,MASCULINO,51,COMERCIANTE,0,0,0,0,1,0,0
44001,GUAJIRA,RIOHACHA (CT),nov,MASCULINO,30,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44001,GUAJIRA,RIOHACHA (CT),nov,MASCULINO,64,COMERCIANTE,0,0,0,0,0,0,1
44001,GUAJIRA,RIOHACHA (CT),dic,FEMENINO,-,ESTUDIANTE,0,0,1,0,0,0,0
44035,GUAJIRA,ALBANIA,jun,MASCULINO,73,GANADERO,0,0,0,0,1,0,0
44035,GUAJIRA,ALBANIA,oct,MASCULINO,56,GANADERO,1,0,0,0,0,0,0
44078,GUAJIRA,BARRANCAS,mar,MASCULINO,65,INDEPENDIENTE,0,0,0,0,0,0,1
44090,GUAJIRA,DIBULLA,ene,FEMENINO,30,AMA DE CASA,1,0,0,0,0,0,0
44090,GUAJIRA,DIBULLA,oct,MASCULINO,61,COMERCIANTE,0,0,1,0,0,0,0
44279,GUAJIRA,FONSECA,nov,MASCULINO,31,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44279,GUAJIRA,FONSECA,nov,MASCULINO,33,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44279,GUAJIRA,FONSECA,nov,MASCULINO,34,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44279,GUAJIRA,FONSECA,nov,MASCULINO,36,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44279,GUAJIRA,FONSECA,nov,MASCULINO,39,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44378,GUAJIRA,HATONUEVO,abr,FEMENINO,50,AMA DE CASA,0,0,0,0,0,1,0
44430,GUAJIRA,MAICAO,ene,MASCULINO,36,COMERCIANTE,0,0,0,1,0,0,0
44430,GUAJIRA,MAICAO,feb,MASCULINO,42,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
44430,GUAJIRA,MAICAO,abr,MASCULINO,66,COMERCIANTE,0,0,1,0,0,0,0
44430,GUAJIRA,MAICAO,may,MASCULINO,23,GANADERO,0,0,1,0,0,0,0
44430,GUAJIRA,MAICAO,may,MASCULINO,28,COMERCIANTE,1,0,0,0,0,0,0
44430,GUAJIRA,MAICAO,may,MASCULINO,36,COMERCIANTE,0,1,0,0,0,0,0
44430,GUAJIRA,MAICAO,jun,MASCULINO,55,COMERCIANTE,0,1,0,0,0,0,0
44430,GUAJIRA,MAICAO,jul,FEMENINO,2,ESTUDIANTE,0,0,0,0,1,0,0
44430,GUAJIRA,MAICAO,jul,MASCULINO,26,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44430,GUAJIRA,MAICAO,jul,MASCULINO,45,COMERCIANTE,1,0,0,0,0,0,0
44430,GUAJIRA,MAICAO,oct,MASCULINO,31,EMPLEADO PARTICULAR,0,0,0,0,0,0,1
44430,GUAJIRA,MAICAO,nov,MASCULINO,54,COMERCIANTE,0,0,1,0,0,0,0
44650,GUAJIRA,SAN JUAN DEL CESAR,jun,MASCULINO,21,DESEMPLEADO,0,0,0,0,1,0,0
44650,GUAJIRA,SAN JUAN DEL CESAR,jun,MASCULINO,25,DESEMPLEADO,0,0,0,0,1,0,0
44847,GUAJIRA,URIBIA,mar,MASCULINO,59,COMERCIANTE,0,0,0,0,0,1,0
44847,GUAJIRA,URIBIA,abr,MASCULINO,31,POLITICO,0,1,0,0,0,0,0
44847,GUAJIRA,URIBIA,may,FEMENINO,43,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
44847,GUAJIRA,URIBIA,may,MASCULINO,49,EMPLEADO PARTICULAR,0,0,0,1,0,0,0
44847,GUAJIRA,URIBIA,may,MASCULINO,57,POLITICO,0,0,0,0,0,1,0
44847,GUAJIRA,URIBIA,jun,FEMENINO,63,INDEPENDIENTE,0,0,0,0,1,0,0
44847,GUAJIRA,URIBIA,jul,MASCULINO,66,EMPLEADO PARTICULAR,0,1,0,0,0,0,0
44847,GUAJIRA,URIBIA,ago,MASCULINO,55,EMPLEADO PARTICULAR,0,0,0,0,1,0,0
44847,GUAJIRA,URIBIA,nov,FEMENINO,54,COMERCIANTE,0,1,0,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),ene,MASCULINO,66,EMPLEADO PARTICULAR,0,0,0,0,0,1,0
47001,MAGDALENA,SANTA MARTA (CT),feb,FEMENINO,10,ESTUDIANTE,1,0,0,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),abr,FEMENINO,64,AMA DE CASA,0,0,0,0,1,0,0
47001,MAGDALENA,SANTA MARTA (CT),may,MASCULINO,79,COMERCIANTE,0,0,0,0,1,0,0
47001,MAGDALENA,SANTA MARTA (CT),jun,FEMENINO,8,ESTUDIANTE,0,0,0,0,0,1,0
47001,MAGDALENA,SANTA MARTA (CT),jun,FEMENINO,20,NO REPORTA,1,0,0,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),jun,FEMENINO,25,COMERCIANTE,0,0,1,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),jun,MASCULINO,56,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),jul,MASCULINO,46,COMERCIANTE,0,0,0,0,0,0,1
47001,MAGDALENA,SANTA MARTA (CT),ago,MASCULINO,68,PENSIONADO,0,1,0,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),sep,FEMENINO,0,NO REPORTA,1,0,0,0,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),nov,FEMENINO,2,ESTUDIANTE,0,0,0,1,0,0,0
47001,MAGDALENA,SANTA MARTA (CT),nov,MASCULINO,53,EMPLEADO PARTICULAR,0,0,1,0,0,0,0
47058,MAGDALENA,ARIGUANÍ,ene,MASCULINO,-,COMERCIANTE,0,0,1,0,0,0,0
47170,MAGDALENA,CHIBOLO,abr,FEMENINO,22,AMA DE CASA,1,0,0,0,0,0,0
